Popup;Enlarge;Panel
15.93426;16.24108;10.87335
15.93426;16.24923;10.87403
15.94544;16.26131;10.87403
15.95721;16.27356;10.87486
15.96792;16.28521;10.87568
15.97879;16.29723;10.87655
15.99065;16.30834;10.87736
16.00253;16.32523;10.87736
16.01388;16.3354;10.87736
16.0246;16.34484;10.87804
16.03524;16.35473;10.87835
16.04533;16.36298;10.87857
16.05535;16.38153;10.87847
16.06522;16.39044;10.87849
16.07542;16.39044;10.87854
16.08499;16.41189;10.87843
16.09349;16.42282;10.87822
16.1104;16.43354;10.87821
16.11732;16.44309;10.87812
16.12643;16.45359;10.87812
16.13626;16.46462;10.87836
16.13626;16.47688;10.87857
16.15493;16.48951;10.8793
16.16404;16.50258;10.8793
16.17331;16.51698;10.87986
16.18374;16.53134;10.88075
16.19352;16.54573;10.88228
16.2035;16.56119;10.88272
16.2103;16.57687;10.88272
16.2193;16.59369;10.88507
16.22947;16.61185;10.88507
16.2393;16.62886;10.88577
16.25077;16.6452;10.88633
16.26254;16.66381;10.88681
16.27227;16695;10.88816
16.30088;16.7116;10.88929
16.30088;16.7292;10.88929
16.30088;16.74737;10.88997
16.33281;16.76545;10.89044
16.35136;16.78316;10.8909
16.36779;16.80088;10.89066
16.38798;16.81796;10.89066
16.41022;16.83783;10.89088
16.4303;16.85902;10.89052
16.45533;16.88181;10.89052
16.47952;16.90231;10.89091
16.50021;16.92331;10.8908
16.52484;16.94188;10.8908
16.5498;16963;10.89065
16.5761;16.9845;10.89055
16.5761;17.00827;10.88971
16.6187;17.0465;10.8894
16.66535;17.06708;10.88911
16.66535;17.08843;10.88853
16.68794;17.10956;10.8883
16.70991;17.12695;10.88814
16.73255;17.14671;10.88795
16.74832;17.16661;10.88842
16.76749;17.18372;10.88891
16.78776;17.19944;10.88891
16.80688;17.2139;10.88925
16.82819;17.22825;10.88962
16.85023;17.24315;10.89111
16.86887;17.25696;10.89111
16.89107;17.26764;10.89174
16.91317;17.28367;10.89186
16.93565;17.30013;10.89212
16.9584;17.32012;10.89243
16.98188;17.35262;10.89361
17.00508;17.35262;10.89428
17.02928;17.3651;10.89428
17.05511;17.3777;10.89461
17.07837;17.38585;10.89487
17.1004;17.39625;10.89615
17.12358;17.41652;10.89615
17.14585;17.41652;10.89675
17.16897;17.4203;10.89724
17.21581;17.42519;10.89719
17.2357;17.43068;10.89708
17.2557;17.43415;10.89713
17.27606;17.44993;10.89713
17.29615;17.44993;10.89713
17.31639;17.45869;10.8971
17.33676;17.46849;10.89726
17.3531;17.47721;10.89742
17372;17.4867;10.8988
17.39109;17.5126;10.8988
17.41937;17.5126;10.89929
17.41937;17.52167;10.89947
17.43197;17531;10.89966
17.4525;17.54196;10.90063
17.47365;17.5671;10.90063
17.4925;17.5671;10.90125
